parent_asin,parent_asin_name,creator_favorite,link,category,subcategory,brand,avg_rating,related_asins
B09DPRH9FV,Mikaasa Military Joggers Running Leather Shoes for Men…,N,https://www.amazon.in/dp/B09DPRH9FV,Shoes,Running,Mikaasa,3.9,"B08BK4XQXH,B09DPTCR9J,B09DPS4KPK,B09DPQWN4B,B09DPRTHXC,B08BK577JJ,B09MM9FSJP,B09DPPDX34,B09DPNVW47,B09DPRGFDQ,B08BK45GMX,B09DPRH9FV,B08BJN8P5C,B09DPQDDRN,B09DPR5Y69,B09Q6CS9ZB,B09Q6CGHG2,B08BK5CWZN,B09DPS8W1H"
B09VDKW5K8,"Yonex 501B Badminton Grip (Pack of 5, Multicolor)",N,https://www.amazon.in/dp/B09VDKW5K8,Sports,Maintenance & Tools,YONEX,4.2,B09VDKW5K8
B0B3XV7MQG,"Wellbeing Nutrition Daily Greens Effervescent Tablets | Wholefood Multivitamins with Vitamin C, Zinc, B6 for Immunity & Detox with Organic Certified Plant Superfoods & Antioxidants",N,https://www.amazon.in/dp/B0B3XV7MQG,Drugstore,Multi-Vitamins- NON-Licensed,WELLBEING NUTRITION,4.1,"B0B3XV7MQG,B07YNKNP8Z,B07YNK6V8G,B07YNKF7RM,B07YNKM7SM"
B0B4662CDK,Omidazzle Ultra soft Professional Blender Set for Face Makeup | Makeup Sponges Set Suitable with Liquid & Creams | Sponge makeup for all Skin Types | Latex-Free Reusable & washable (Multicolor Set of 4),N,https://www.amazon.in/dp/B0B4662CDK,Beauty,Make-up sponges or similar,Omidazzle,4.2,B0B4662CDK
B0B8HVJGFZ,Labnoft Men's Auto Lock PU Leather Belt,N,https://www.amazon.in/dp/B0B8HVJGFZ,Apparel,Mens Belts & Suspenders,Labnoft,4.3,"B0CNKK4PWX,B0B82MBMFT,B0DKF7B289,B0CNKLVQDH,B0CL6K2RT3,B0CNH533LP,B0C8JJWSPL,B0BPSCQLHM,B0BPS94KJW,B0CNKHRQ6F,B0CNH3N5LG,B0CL7N88VQ,B0CL4ZJDF4,B09DCKXK3M,B0CNKN6C2F,B0CNKJ41GM,B0CNKPY957,B0C8JJD6BZ,B0CNKMLD25,B0CNH4N8RD,B0CNH4PZVC,B0DP7B5NFY,B0CNH4J6VH,B0CNH5Y76L,B0DC3TXHZV,B0CNH6T3GV,B0B8HVJGFZ,B0C8JJ8QM6,B0DKHZ37KP,B0DD3HVS7K,B0DP99GG6T,B0CNH54DRG,B0DDCLJV7X,B0C8JM83ST,B0BRKXDJZY,B0DDC3VZ63,B0CNKHCYSL,B0DDCM9ZNX,B07H5NZ5DY,B0DP9WYC3Q,B0B82F26RQ,B0BRVG6WHV,B0DP7KFNXQ,B0CL7HPQ38,B0DKHSNXK2"
B0B8TN2WL7,Aristo Lock & Fresh 211 Plastic Storage Container,N,https://www.amazon.in/dp/B0B8TN2WL7,Kitchen,Cookie Jars - Non Metallic,"ARISTO,Aristo",4.3,"B0972YYJ8D,B0B8TN2WL7"
B0BJQQ4FCB,rangita Women's Straight Fit High Rise Pants,N,https://www.amazon.in/dp/B0BJQQ4FCB,Apparel,Womens Bottom wear,rangita,3.8,"B0BNVXJXNZ,B0BM51CYKY,B0BJQXY17S,B0BMVV9PHW,B0BMVVTTM1,B0BM4ZKTZZ,B0BJQQ4FCB,B0BM5124P8,B0BJQRYYVT,B0BM4YR7S3,B0BM5BVL7Z,B0BJQR2VJ1,B0BJQR1T8Z,B0BM4Z97Z8,B0BM51LNNL,B0BJQPNDF4,B0BNVWYD6Y,B0BJRJ5CFR,B0BJRSHT3S,B0BM53YBYP,B0BM4YSNNN,B0BM4ZPH6C,B0BJR6R6BJ,B0BJQQ8B2P,B0BJQNDXKW"
B0BQC55DQ9,Crocs Men Crocband Clog 11016-100 White M11,N,https://www.amazon.in/dp/B0BQC55DQ9,Shoes,Casual,Crocs,4.1,B0BQC55DQ9
B0BW3SD4BG,"Giordano UV Protection Unisex Auto Open Umbrella Use for Rain, Monsoon, Sunlight, Windproof Automatic Umbrellas for Men and Women |Travel Sleeve, Cover | Golf Size – 23.5 Inch",N,https://www.amazon.in/dp/B0BW3SD4BG,"Apparel,Luggage",Umbrellas,Giordano,3.9,"B0BW3SD4BG,B0BW3VQKC7,B0BW3WFHS8,B0D422XDZQ,B0BW3TYBKC"
B0C59BD3WK,Milton Premium Pro 2 Burners Auto Ignition LPG Gas Stove | ISI Certified | 6mm Toughened Glass Top | 360 Degree Nozzle | Heavy Duty Pan Support | Pure Brass Burners | 1 Year Manufacturer's Warranty.,N,https://www.amazon.in/dp/B0C59BD3WK,Kitchen,Cooktops - Non Electric - LPG stoves with less than 4 burners.,MILTON,3.8,B0C59BD3WK
B0C698WC8N,Shining Diva Fashion Latest One Gram Gold Plated Set of 8 Traditional Bangles for Women and Girls,N,https://www.amazon.in/dp/B0C698WC8N,Jewelry,Wristwear,Shining Diva Fashion,4.0,"B0C698WC8N,B08K97BSDF,B08K9954FB,B08K98LK6H"
B0C8151DY3,So Good MILK_SUBSTITUTE,N,https://www.amazon.in/dp/B0C8151DY3,"Fresh Perishable,Grocery",Milk,So Good,4.2,"B0BR3TYL1B,B0C8151DY3,B0BR3T8F1B,B0BR3RPBS5,B0D7Z94MMK"
B0C8FY7C29,Casio Unisex Vintage A168XES-1BDF Black Digital Dial Transparent Resin Strap D306,N,https://www.amazon.in/dp/B0C8FY7C29,Watch,Digital,Casio,4.2,B0C8FY7C29
B0C9HT5SCT,AS-IT-IS ATOM PWR Weight Gainer 4kg | 61.1g Carbs & 8.8g Proteins | Easy Source of Weight-Gaining Calories | Boosts Workout Performance | Double Rich Chocolate Flavor,N,https://www.amazon.in/dp/B0C9HT5SCT,Drugstore,Sports/Nutritional (Dry),Asitis Nutrition,3.7,B0C9HT5SCT
B0CFFRK25L,"GadgetBite Universal MagSafe Ring 360, MagSafe Sticker, MagSafe Magnet, MagSafe Conversion Kit for iPhone 14/13/12/11/X Series,Samsung Galaxy S22/S21/20 and More, MagSafe Accessories",N,https://www.amazon.in/dp/B0CFFRK25L,"Wireless Accessory,Pc",Travel/Wall Chargers,GadgetBite,3.8,"B0CFFS7KKZ,B0CFFRK25L,B0CFFSLD9Q"
B0CJ5DQ962,"Urooz Macrame Stuffed Animal Hammock Jumbo, Large Toy Corner Hanging Net With Star Lights for Boho Kids Room Nursery Playroom - Cotton, White, 150 x 120 x 2.5 Cm",N,https://www.amazon.in/dp/B0CJ5DQ962,Home Improvement,Decorative Hardware,Urooz,3.9,B0CJ5DQ962
B0CJLRRNV6,BBLUNT Intense Moisture Hair Serum with Vitamin E & Jojoba Oil* - 70 ml 30x Frizz Reduction for Upto 72 Hours* | 31x Smoother Hair in Just 1 Use*,N,https://www.amazon.in/dp/B0CJLRRNV6,Beauty,Scalp Treatments,BBLUNT,4.1,B0CJLRRNV6
B0CKM2XKTW,Amazon Brand - Solimo Bed with Box Storage,N,https://www.amazon.in/dp/B0CKM2XKTW,Furniture,Beds- Large,Amazon Brand - Solimo,3.2,"B0CM6PYVSP,B0C74G6P8H,B0C74J86TT,B0CM6JL6M7,B0CM6N8C49,B0CM6FZV92,B0C74H9Q3Q,B0CM6LKSBM,B0CKM2XKTW,B07LBXVH4L,B0CM6PK222,B0CM6JGXG3,B0C74DXGZN,B0C74HKPCV,B0CM6MZB4W,B0CM6JFXSL,B0CM6PQ3BM,B0CM6LKTTX,B0C74DCTN1,B0CM6MY8F8,B0CM6QSH1M,B0CM6SKY23,B0C74DG2G8,B0CM6FY5HF,B0CM6RF9S4,B0C74GGHV1,B0CM6JDF45,B0C74DPNHW,B0CM6QRP5M,B0CM6PYX1B,B0CM6JL8L6,B0CM6FYY2T"
B0CLD462D5,"MokkaFarms South Indian Filter Coffee Powder - Serene Coffee | 80% Arabica, 20% Robusta | 0% Chicory | Fresh Roast & Ground, Aroma | Farm to Fork Estate Coffee | One-way Valve Zip-lock Pouch |",N,https://www.amazon.in/dp/B0CLD462D5,Grocery,Coffee Beverage,MOKKAFARMS,3.9,"B0CLD462D5,B0CLK7LZDY,B0CLKBYLPZ,B0CLB1R6T3,B0CLCY7DBK,B0CLB35ZXQ,B0CLCWWSLH,B0CLK9RDT8,B0CLK7V5XW,B0CLCYXH3Z,B0CLB1XGNC,B0CLKCMTMP,B0CLKBF5D8,B0CLKC1PCF,B0CLCXPH4T,B0CLD4729X,B0CLD68QR9,B0CLB267P6,B0CLKD2H2J,B0CLD4M45Y,B0CLD5KYCK"
B0CMV88YNV,"NESTIC Wooden Cake Stand with Acrylic Dome, Round Cake Dessert Serving Tray Platter, Round Cake Cutting Holder, Cake Plate with Lid Serving Platter Tray Dessert Stand Cupcake Holder",N,https://www.amazon.in/dp/B0CMV88YNV,Home,,NESTIC,4.4,B0CMV88YNV
B0CPSZZJTJ,"LOTSPEK 4-Tier Book Rack - Sturdy Multi-Level Storage Organizer for Books, Magazines, and Office Supplies, Space-Saving Design”Adjustable Multi-Functional Book Organizer,Book Rack,Bookshelf Storage",N,https://www.amazon.in/dp/B0CPSZZJTJ,Furniture,Bookcases- Large,LOTSPEK,3.8,B0CPSZZJTJ
B0CR435NHD,Hopscotch Boy's Cotton Checkered Shirt and Jeans Set,N,https://www.amazon.in/dp/B0CR435NHD,Apparel,Homewear,Hopscotch,4.2,"B08LSKK3N5,B08LT2FZ6N,B0CR435NHD,B08LSM978N,B08LSPWNH3"
B0CV9P3YPT,Yashika Womens Jacquard Standard Length Saree,N,https://www.amazon.in/dp/B0CV9P3YPT,Apparel,Womens Sarees,Yashika,3.6,"B09ZLKV17S,B09ZLLTFHP,B09ZLLZT7V,B09ZLMK2Q5,B09ZLKZDQ1,B09ZLKT3KK,B0CV9P3YPT"
B0CVZDF5J8,HASTHIP® Drip Irrigation Timer for Garden Farm,N,https://www.amazon.in/dp/B0CVZDF5J8,"Lawn And Garden,Home","Watering, Outdoor Power",HASTHIP,3.9,"B09ZVKZV8D,B0CVX8JW8G,B0CVZDF5J8,B0B2PYD68F"
B0CWHD5PP2,HOKIPO Polyester Stretchable Sofa Seat Cover (PRNT-4280),N,https://www.amazon.in/dp/B0CWHD5PP2,Home,Slipcovers,HOKIPO,3.8,"B0DX2F31GJ,B0DN2NLFFF,B0B6HLJ7JZ,B0DN2VX4V6,B0DCGFT8P9,B0B6HLZLJQ,B0DJJVHY2D,B0B6HM1B9R,B0DX2G5YCW,B0B6HK4GY5,B0DX2H3DDY,B0DCGH97M8,B0DN2ZLPF5,B0DX2F4KSD,B0DX2G9HWC,B0DCGDG67G,B0DN293Z1D,B0DCGGV6HM,B0DX2GV16D,B0DJJX7JLQ,B0CPT7G8QT,B0DN284FP3,B0B461QG6J,B0DN28PK94,B0CPT6FLHK,B0DCGF78YN,B0B6HMZCYH,B0B6HN1WHG,B0B45VGRPK,B0DX2JL9F4,B0DX2FD7RH,B0DN29KRQV,B0DX2F1TXT,B0B6HLCST6,B0B6HHT2RW,B0DX2H3FKH,B0DJJWBFZB,B0B6HKGC3M,B0DCGF6937,B0DCG9G5TD,B0B6HKTXJK,B0B6HL3V2K,B0DX2H2PX9,B0DCG7P5FN,B0DN2WV2TN,B0DX2GKBSR,B0DCGDQLB1,B0DX2GH88W,B0DCGGZ5RL,B0B45THGBF,B0B6HMM5LW,B0DCGFLLCF,B0DCGG1PHX,B0B45ZBGJR,B0DX2JJHG2,B0DN2GXMK4,B0B6HPSBD8,B0DX2CP4JK,B0B6HLHBBY,B0B45WP6FW,B0DN2VCYZY,B0DN28V2WT,B0B6HLQVLP,B0DN2GZPW9,B0B45YVKNB,B0DN2M2QV3,B0DX2DMSK7,B0DX2GHRLK,B0B6HMMJNG,B0B6HKFKKF,B0DJJWM1LS,B0DX2FM4F9,B0B6HKBBMT,B0B45WVMD5,B0B6HKHP85,B0DCGDDD46,B0DN31B3HH,B0DJJXBV3B,B0B6HL7783,B0CPT6JZB8,B0B6HPCP9W,B0CPT3D3QC,B0CPT3SK1S,B0B45YCJ4Y,B0B6HLLH91,B0DJJYFM1W,B0DJJXFGVH,B0B6HLZVRR,B0DJJWCWWQ,B0DCGGRL7N,B0DX2HDGW9,B0DX2HYRXL,B0CWHD5PP2,B0DX2GQKQX,B0DX2DTBJB,B0B45Z9MK6,B0B6HL9FLN,B0DCGHLM8G,B0B45V9SJ5,B0B6HLRLHF,B0CPT5S45W,B0B45WC5KF,B0DN28MTJX,B0DJJXFFC3,B0G2M1WC78,B0B6HL65ZP,B0B6HLNQVB,B0B45Y3Q3G,B0B6HLVXLC,B0DCGH96X5,B0B45W69CH"
B0CWP28GC8,WALKAROO Men's Fashion Sandal with Cushion Insole and Lightweight - WE1332,N,https://www.amazon.in/dp/B0CWP28GC8,Shoes,"Flip-Flops & Slippers, Sandals & Floaters",WALKAROO,4.1,"B0D73R3ZZN,B0DCK5T4LC,B0DCK6NL79,B0D73QYVS5,B0DF2V8J29,B0FPMFGFQG,B0D73TTPNT,B0FPMGBSNF,B0CL72YL95,B0CL7STDFK,B0FPMDKHFQ,B0FPMF4KLP,B0CL7HX3ZF,B0DLBJJWJR,B0FPMDG8F9,B0FPMG3NF5,B0FPMFT7QS,B0FPMDPQRR,B0CL719VSB,B0DF2VR88W,B0CL7J9P8C,B0CWP28GC8,B0DLBL69KJ,B0DF2TCK1N,B0DLBGKFJ1,B0FPMFJ1RL,B0FPMC7Q8C,B0DCK5SQQN,B0D73T43D6,B0FPMCP5C6,B0DCK5SRP1,B0DF2WMNL5,B0DLBJMYGP,B0CL79XJ7L,B0CL72VKGC,B0FPMGWY6C,B0DLBJHX71,B0DLBK1W8D,B0CL7JXJHX,B0FPMDYCTZ,B0FPMDSRCJ,B0DLBKLT1T,B0DCK5HG2N,B0D73PNJXZ,B0DLBMRJR6,B0DLBHFZS5,B0CL7HDY7X,B0FPMJFBHP,B0DLBJWBW9,B0CL7K17WQ"
B0CZYTN2F7,FAUSTO Women Pull-On Shoes,N,https://www.amazon.in/dp/B0CZYTN2F7,Shoes,Ballet Flats,FAUSTO,3.5,"B0CZYRSZHQ,B0CZYLVXGW,B0CZYNMZRQ,B0CZYYCTBQ,B0CZZ3BJGR,B0CZYJGW7K,B0CZYNM1R7,B0CZYVR84S,B0CZYYZD4J,B0CZYW3X9S,B0CZYYXZVG,B0CZYV685S,B0CZYTWPKS,B0CZZ27HP6,B0CZYPRTSR,B0CZYYPX82,B0CZYTN2F7,B0CZYXPYHD,B0CZZ1HFTP,B0CZYQQQHD,B0CZYLSQKB,B0CZYQFB3T,B0CZZ3JYTY,B0CZYMCZ5S,B0CZYXPYHC"
B0D1RCZG6R,Khaitan 4 Burner Active Forged Black Toughened Glass Manual Gas Stove (4 Burners),N,https://www.amazon.in/dp/B0D1RCZG6R,Kitchen,Cooktops - Non Electric - LPG stoves with less than 4 burners.,Khaitan,3.9,B0D1RCZG6R
B0D3HHRC5G,KUHL Prima A1 1200 mm BLDC 65% Power Saving BLDC Ceiling Fan With Remote | BEE 5 Star Rated & ISI Marked | High Air Flow | 5 Year Brand Warranty | Black,N,https://www.amazon.in/dp/B0D3HHRC5G,Kitchen,Fans,KUHL,4.0,B0D3HHRC5G
B0D4F8FFHV,"Boat Storm Call 3 w/Turn-by-Turn Navigation, 1.83” HD Display",N,https://www.amazon.in/dp/B0D4F8FFHV,Pc,Workspace & gadgets accessories,boAt,3.7,"B0CVX3XNW7,B0CVQ77PRQ,B0CVQBJVKX,B0CVWZNBYW,B0DBLTJCSY,B0CVQG14RR,B0D4F8FFHV,B0DBLTZ6C8,B0CVQHNHSK,B0CVX5Z9KK"
B0D4VNWKRG,"WOOYNEX Chest of Drawers, Corner Side Table with Drawer Bedside Table with Coffee Table and Retro Style Bedside Table .(Brown)",N,https://www.amazon.in/dp/B0D4VNWKRG,Furniture,"Tables- Large, Bedside Cabinets - Large",WOOYNEX,3.8,"B0D4VHTZ92,B0D4VHG74M,B0D4VG4LMX,B0D4VNWKRG,B0D4VH9HCP,B0FJY4K36N,B0D4VHZ3FX,B0FF3BSTH2,B0D4VF6CXH,B0D4VGQJGK"
B0D53J4THR,"Ant Esports ICE Flow 360 ARGB 360mm ARGB Liquid Cooler/AIO with Display - Black | Support Intel & AMD CPU Socket AM5, AM4, AM3, LGA1700, 1200, 2066, 1151 | Evaporation-Proof Tubing",N,https://www.amazon.in/dp/B0D53J4THR,Pc,Cooling devices,Ant Esports,4.2,"B0D53J4THR,B0CSG3SZW3,B0CSVZPWK9,B0C397R4WD,B0CSVZS19Q,B0CSVZD1HB,B0C396L3YX,B0CSVZHDFN,B0CSVZVM1L,B0DJWC3VKG,B0CSFV8W18,B0CSG3WTZM,B0DJWCHSLD,B0CSW39HM2,B0CSW2STLJ,B0CSW49W3F,B0CSG5TM2W"
B0D5J6X2ZJ,,N,https://www.amazon.in/dp/B0D5J6X2ZJ,,,,,
B0D7HCYJZ3,"Eureka Forbes Smart Air Purifier 500 for Home |Covers Upto 670 Sq. Ft. | WiFi Enabled | Removes 99.97% Impurities & PM | True HEPA H13 | 4-Stage, 10-Min Purification | App Control | Sleep Mode",N,https://www.amazon.in/dp/B0D7HCYJZ3,Kitchen,Air Purifiers,Eureka Forbes,4.4,B0D7HCYJZ3
B0D84TT8W6,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax2458, Band Color:Gray",N,https://www.amazon.in/dp/B0D84TT8W6,Watch,Analog,Armani Exchange,4.5,B0D84TT8W6
B0D8QLJJS6,AVANT Men Nest2.0 Walking Shoes,N,https://www.amazon.in/dp/B0D8QLJJS6,Shoes,"Walking, Running",AVANT,3.7,"B0D8JCW8WL,B0FFZSHRHF,B0FFZTR4JQ,B0FFZV7DHW,B0D8JC6JZD,B0D8JBSPT7,B0D8JB2M9B,B0FFZNXY7S,B0D8JCWFP7,B0D8QLJJS6,B0D8JB2M5C,B0FFZVS63Q"
B0D8TK45V1,"SWATFLY Foldable Mosquito Racket, 3in1 Mosquito Bat with UV Light w/ (BIS Certified Battery)-1200 mAh Rechargeable Mosquito Racket bat - Auto Mosquito Killer Racket with Brand Warranty | Long Lasting",N,https://www.amazon.in/dp/B0D8TK45V1,Lawn And Garden,Pest Control,Swatfly,4.0,B0D8TK45V1
B0DCBYJ7SP,FLITE mens Fl 185 Slipper,N,https://www.amazon.in/dp/B0DCBYJ7SP,Shoes,"Flip-Flops & Slippers, Casual",FLITE,3.9,"B0CZ949H4R,B0CJ6TLWJQ,B0CRDDHKWX,B0CJ6RHWKT,B0CJ6QH59K,B0CJ6RJPP2,B0DCBYJ7SP,B0CJ6SBP6D,B0CJ6SSD8B,B0CJ6T3QC5,B0CJ6S1GN5,B0CJ6SBXHB,B0CR9Y4LJN,B0CJ6RQ613,B0CJ6S91WW,B0CJ6QVP2K,B0CJ6ST9K8,B0CJ6RCJYZ,B0CJ6SVC1W,B0CJ6TKH3H"
B0DF1RJXM7,"BERGNER ArtisanForge Hard Anodised Roti/Paratha/Phulka/Chapati Tawa, Wire Handle, Metal Kitchen Tool Friendly, Durable, Even Heat Distribution, 4.8mm Thickness, Gas Stove Compatible, Black",N,https://www.amazon.in/dp/B0DF1RJXM7,Kitchen,Pots & Pans,BERGNER,4.0,"B0D9TV8B2V,B0D9TSSM2Y,B0DF1RJXM7"
B0DG6T1BH6,ASRock AMD Radeon RX 6000 Series Graphics Card,Y,https://www.amazon.in/dp/B0DG6T1BH6,Pc,Graphic cards other,ASRock,4.7,"B0DG6T1BH6,B0CL5ZCH1J"
B0DKXQXHPH,"TRASE Kids Boys Sports Shoes |Running, Walking, All Day Casual Wear with Hook & Loop Design",N,https://www.amazon.in/dp/B0DKXQXHPH,Shoes,Sports & Outdoor,TRASE,4.0,"B0DMSJPMBV,B0DMSL4MBL,B0DMSHRJLT,B0DMS938Z1,B0DKY14NYS,B0DMSJPDD4,B0DMSQWM13,B0DKY4JBG3,B0DMSHLYFZ,B0DKY28B1R,B0FC29YJDV,B0DMSCWBDV,B0DKY3Z7HR,B0FC26QVSJ,B0FC28SWVL,B0DKXQXHPH,B0FC28K5R6,B0DMSFTDL8,B0DKY2ZN1Z,B0DMSBY28W,B0DMSHRSXD,B0DKY66CXT,B0FC28DW8Z,B0DKY61448,B0FC2D732C,B0DMSFFPHY,B0FC2828WM,B0DMSCWPTF,B0DKY4P241,B0DMSF26ZF,B0FC28LXJ9,B0DMSH3JG8,B0DMSHLZ3W"
B0DMFKVQB7,"RADIANT Wall Hooks for Hanging, Self Adhesive Heavy Duty Wall Hooks, Wall Hangings, Kitchen Accessories",N,https://www.amazon.in/dp/B0DMFKVQB7,"Home,Home Improvement","Wall Hooks & Key Holders, General Home Improvement",RADIANT,3.7,"B0DMFGD4K9,B0DMFGCRLZ,B0DMFKTHC2,B0DMFKT7TX,B0DMFN4M3G,B0DMFKQPJX,B0DMFLLL9N,B0DMFHXK8M,B0DMFQC7TL,B0DMFKVQB7,B0DMFMQ4P4,B0DMFHXGJX,B0DMFGCZPG,B0DMFN5T84,B0DMFPB67F,B0DMFKSTR9,B0DMFKSHHM,B0DMFK4DX3,B0DMFKHQVT,B0DMFGBCKL,B0DMFHD4S4,B0DMFGB8NZ,B0DMFP17X3,B0DMFQ5CLX,B0DMFPRSYR,B0DMFMD9TL"
B0DN5YGN7D,DOODLE A5 Notebook Journal with Soft Spiral,N,https://www.amazon.in/dp/B0DN5YGN7D,Office Product,Notebooks & Composition Books,DOODLE,4.3,"B0DLKQTMT1,B0GFDPH428,B0DP2CY631,B0DLKQ1KHV,B0DTV21W3M,B0GCJGC961,B0DLKP8LZK,B0GCJ3XG68,B0DP2F65ZR,B0DP2GLFC8,B0DP2FQ5BH,B0DLKPP1BH,B0DP4W3YJ1,B0DP2D7XWM,B0GFDZCM1S,B0DP2DZJ2G,B0DN5YGN7D,B0GFDXM3C5,B0DLKPC8JB,B0DTV12HCM,B0DLKPG83R,B07FJMDSS9,B0GFDXK69S,B0DP2D1KXG,B0DP2FLPLD"
B0DQ8SKB9Y,Bose New QuietComfort Wireless Noise Cancelling Headphones,N,https://www.amazon.in/dp/B0DQ8SKB9Y,Electronics,Headphones,Bose,4.4,"B0CCZ26B5V,B0D4Z9BZV2,B0D4Z9C562,B0F2LCBKVN,B0DQ8SKB9Y,B0CCZC9J1V,B0CCZ1SQ8G,B0CN9GXC2R,B0FGYDGJ3H,B0DZHR44J9,B0D4Z9HG1X"
B0DQGL2QXD,ULTRAPROLINK MicrophoneNeW,N,https://www.amazon.in/dp/B0DQGL2QXD,Musical Instruments,Microphones,ULTRAPROLINK,3.9,"B0F6TN72Y5,B0F88DGLD3,B0DK3Q29Z1,B0DBZ58GL2,B0DQGL2QXD,B0DBZ1SCNC,B0DQ1NLNGF"
B0DR1ZGR24,Disney Big Box of Learning Parent,N,https://www.amazon.in/dp/B0DR1ZGR24,Toy,"Educational Toys, Family Games",EINSTEIN BOX,4.3,"B0DR1ZGR24,B0DK5R18QW,B0DK5PG3CX"
B0DRCX4134,PARADYSE PERFUME™ Middle East Oud Attars - Mafia Oud | Gentlemen Oud | Caramel Oud | 24KT Oud | Pack Of 4| 4 X 6 ML | Long Lasting Attar | 100% natural oil | Alcohol free roll-on,N,https://www.amazon.in/dp/B0DRCX4134,Beauty,Unisex - Perfumes,PARADYSE PERFUME,3.9,"B0DQYLRRZR,B0DRCX4134,B0DRCS2BY6"
B0DT757RJY,"realme 14 Pro 5G (Jaipur Pink, 8GB RAM, 128GB Storage)",N,https://www.amazon.in/dp/B0DT757RJY,Wireless,Smartphones,realme,3.9,B0DT757RJY
B0DTK6MCSD,Titan Raga 4 Watch for Women,N,https://www.amazon.in/dp/B0DTK6MCSD,Watch,Analog,Titan,4.7,"B0C24D9D8G,B0DTK6MCSD,B0C24C4GPM"
B0DTPYHV9K,COURAGE ; BE THE CHANGE Stainless Steel Oil Dispenser | Leak-Proof & BPA-Free Oil Container for Cooking Oils & Vinegar | Durable Kitchen Accessory for Pouring & Storage,N,https://www.amazon.in/dp/B0DTPYHV9K,Kitchen,Misc,COURAGE ; BE THE CHANGE,3.8,"B0DTPYYWJZ,B0DTPZ7BJG,B0DTPYHV9K,B0G2SW1Z1J,B0F4XVP7P1"
B0DW8YFY21,"Havells 1200mm Tejas ES Ceiling Fan | High Speed, High Air Delivery | Strong & Powerful Copper motor, Air Delivery: 218 m³/min, RPM: 370, 2 Year Warranty",N,https://www.amazon.in/dp/B0DW8YFY21,Kitchen,Fans,Havells,4.2,"B0DW8YFY21,B0D6BP6VR2,B0B365D4LG,B08NDX73P7,B0D6BRJVXZ,B08DL566XG"
B0DYTMJVHY,1200 mm FAN FESTIVA LAVENDER MIST,Y,https://www.amazon.in/dp/B0DYTMJVHY,Kitchen,Fans,Havells,4.0,"B0C8B6N7KL,B0DYTMJVHY,B0C8B55WGQ,B0C8B852BR"
B0FBTBKY9J,"indē wild Dewy Lip Balm | Hydrating & Plumping | Lasts 8+ hours | Nude & Non-Sticky | With Natural Desi Ghee, Peptides, Hyaluronic Acid & Shea Butter | Korean Formulation",N,https://www.amazon.in/dp/B0FBTBKY9J,"Luxury Beauty,Beauty","Face, Lips",indē wild,4.5,"B0FBTBKY9J,B0GF8MZFDH,B0DXM7CZ1R,B0F4Y13MFJ,B0F672PFRW,B0D4MJS2PP,B0DXM95QMM"
B0FGQJNCGV,"FitBox Sports Twenty20 Tennis Ball, Rubber Blend Cricket Ball for Street Match Cricket Ball Tennis & Lawn Cricket Yellow",N,https://www.amazon.in/dp/B0FGQJNCGV,Sports,Balls,FitBox Sports,3.7,"B0DPLCR833,B0DF696318,B0DF6976ZY,B0DPLFL4X7,B0DPLC97PR,B0DFLTB185,B0FGQJNCGV"
B0FH5BLZSX,"Haier Frost Free SBS Refrigerator, (HRS, Black Steel)-new@9..07",N,https://www.amazon.in/dp/B0FH5BLZSX,Major Appliances,"Frost-Free Side by Side Refrigerators,Direct Cool One-Door Refrigerators",Haier,4.4,"B0FH5BLZSX,B0FGY7W2MW,B0CX4PY3WR,B09BK34W53"
B0G38HR938,Royality® Industries Universal MAP Type Projector Screen Supporting with Full HD Picture Quality,N,https://www.amazon.in/dp/B0G38HR938,"Electronics,Camera","Accessories, DSC Accessories",royality industries,4.1,"B0G38HR938,B07GPL6FQY,B07R5YHGNW,B07GPBY4W9,B07R5XR2XP,B07GPM5PQF,B07R4YXY6P,B07R5WRM86,B07GPB278Y"
B0G652Y239,Asitis Nutrition ATOM Whey Protein | Isolate & Concentrate | Double Rich Chocolate | USA Labdoor Certified | With Digestive Enzymes for better absorption,N,https://www.amazon.in/dp/B0G652Y239,Drugstore,Sports/Nutritional (Dry),Asitis Nutrition,3.9,"B0DCZMLT2T,B0G652Y239,B0FKN519MJ,B0D3Q8MHKF,B0BX9TK5WB,B09DKHKV8B,B0C1N3Z72M,B09PTDGZ2T,B0C1N5CQVY,B0CBQ1VM25,B0CMX9WWP9,B0BCBW1NNF,B0C2C72S2J,B0CMXCD5CJ,B09DKFPQ91,B0B8Y23CNY,B0CTKPB4NB,B09MWD2MSC,B0B9KP6Y9Y,B0B86Q85SW,B0BWNCD8NJ,B0C9LXZXHM,B0CJFL9MN2,B0BFD5S7N8,B0D1CGTVQZ,B0CZTTL76Z,B09Q3CBWJ3,B0BNPS7Q99,B09MWCKL86,B0D87HN8VK,B0CPJ2W4XS,B0B5YZWB1H,B0CBPFRG9B,B0CQXLVX7F,B0DCZRNYNY,B0CTKNB3V7"
9350332167,"Little Colouring Books for Kids (Set of 10 Books) - Gift to children for painting, drawing and colouring - Alphabets, Animals, Birds, Flags, Flowers, ... Transport, Vegetables - 3 to 6 years old",N,https://www.amazon.in/dp/9350332167,Book,CH. Childrens & Young Adult/Early Learning,Maple Press,4.3,9350332167
